,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""left"",""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""right"",""down"",""down"",""right"",""right""]","[0.7765600000275299,1.175745000015013,1.3561700000427663,1.7226950000040233,2.1218550000339746,2.3052000000025146,3.2926750000333413,3.8235350000322796,4.003145000024233,4.336565000005066,4.702640000032261,4.952545000007376,5.804375000006985,6.177740000013728,6.503535000025295,7.602195000043139,8.052905000047758,8.304460000013933,8.758910000033211,9.604720000002999,10.116510000021663,10.349680000043008,10.570690000022296,10.946480000042357,11.131975000025705,11.615465000038967]",0,-25,No points scored,3,0,3,0,1,-5702399283691934252,,SymbolicViewB,2020.1.3,Win32,-1090713265264546350,1641940801676485232,60
4,"[""left"",""left"",""left"",""left"",""left"",""right"",""left"",""left"",""down"",""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""up"",""up"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left""]","[12.350300000049174,12.35072000004584,12.350940000033006,12.351120000006631,12.351350000011735,12.351500000047963,12.351685000001453,12.35179500002414,12.353110000025481,12.353220000048168,12.353334999992512,13.619174999999814,14.111485000001267,14.111800000013318,14.512225000013132,15.474570000020321,15.639695000019856,15.972085000015795,16.494455000036396,16.752154999994673,17.167955000011716,17.385555000044405,17.650630000047386,19.546795000031125,20.215365000010934,21.913560000015423,22.862959999998566,23.56698000000324,23.99525000003632]",25,-20,captured pig,4,0,4,0,1,-5702399283691934252,,SymbolicViewB,2020.1.3,Win32,-1090713265264546350,1641940801676485232,60
5,"[""left"",""left"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""up"",""down"",""down"",""up"",""down"",""up"",""right"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left""]","[1.708695000037551,2.0410350000020117,2.5467650000355206,2.7932950000395067,3.077220000035595,4.594270000001416,5.773060000035912,6.4726550000486895,6.689320000004955,7.671744999999646,7.904895000043325,8.091760000039358,8.570220000052359,8.6036600000225,8.845775000052527,9.27170500002103,9.336490000016056,9.653050000022631,9.874325000040699,10.09429000003729,10.37158500001533,10.942615000007208,11.16721000004327,11.374050000042189,12.080275000014808,12.27980000001844,12.513120000017807,12.77945000003092,13.179510000045411]",25,-19,captured pig,5,0,5,0,1,-5702399283691934252,,SymbolicViewB,2020.1.3,Win32,-1090713265264546350,1641940801676485232,60
6,"[""left"",""left"",""right"",""right"",""right"",""right"",""down""]","[1.4889199999743141,1.4895099999848753,2.0689150000107475,2.203029999975115,2.4190449999878183,2.6192450000089593,3.0816549999872223]",25,-1,captured pig,6,0,6,0,1,-5702399283691934252,,SymbolicViewB,2020.1.3,Win32,-1090713265264546350,1641940801676485232,60
8,"[""left"",""left"",""down"",""down"",""up"",""right"",""up"",""right"",""up"",""right"",""up"",""right"",""down"",""down"",""right"",""right"",""right"",""left"",""up"",""up"",""left"",""left"",""left"",""right"",""left"",""left"",""right""]","[1.5675150000024587,1.7997149999719113,2.182604999979958,3.25839500001166,4.513824999972712,4.756549999990966,4.987934999982826,5.218044999986887,5.422284999978729,5.6631150000030175,5.736985000025015,5.932144999969751,6.819695000012871,7.277880000008736,8.851280000002589,9.245924999995623,11.39341499999864,11.77780999999959,12.51256000000285,13.572189999977127,14.290510000020731,14.67717999999877,16.257234999968205,19.11609500000486,19.599150000023656,19.78210000001127,20.805560000007972]",0,-28,No points scored,8,0,8,0,1,-5702399283691934252,,SymbolicViewB,2020.1.3,Win32,-1090713265264546350,1641940801676485232,60
9,"[""left"",""left"",""down"",""down"",""up"",""up"",""right"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""down"",""down""]","[1.2944550000247546,1.57722500001546,1.8810750000411645,2.165145000035409,3.7085400000214577,4.02900000003865,4.324535000021569,5.123569999996107,5.636685000034049,5.927079999994021,6.188720000034664,6.439164999988861,6.89750500000082,7.613645000034012,8.453505000041332,10.278404999990016,10.618590000027325,11.484250000037719,12.050265000027139,12.449640000006184,13.50864499999443,13.702905000012834]",25,-25,captured pig,9,0,9,0,1,-5702399283691934252,,SymbolicViewB,2020.1.3,Win32,-1090713265264546350,1641940801676485232,60
10,"[""left"",""left"",""down"",""down"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left""]","[2.943074999959208,3.1697649999987334,3.583359999989625,3.7996049999492243,5.037679999950342,5.665769999963231,6.455894999962766,6.948099999979604,6.950944999989588,6.951904999965336,7.130334999994375,7.680654999974649,7.883739999961108,8.4616049999604,8.864584999973886,9.09474999998929,9.361804999993183,9.620824999990873,9.811469999956898,9.999389999953564]",25,-20,captured pig,10,0,10,0,1,-5702399283691934252,,SymbolicViewB,2020.1.3,Win32,-1090713265264546350,1641940801676485232,60
11,"[""right"",""left"",""left"",""left"",""down"",""down"",""down""]","[1.2603649999946356,1.7090749999624677,1.8756350000039674,2.342179999977816,2.641635000007227,2.858574999962002,3.0413599999737926]",25,-2,captured pig,11,0,11,0,1,-5702399283691934252,,SymbolicViewB,2020.1.3,Win32,-1090713265264546350,1641940801676485232,60
12,"[""right"",""right"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""left"",""left"",""right"",""right"",""up"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""left"",""up""]","[0.48406500002602115,0.733219999994617,1.133155000046827,1.4559850000077859,2.3713100000168197,2.6092850000131875,4.45222500001546,4.7491550000268035,4.9488850000198,5.252755000023171,5.650885000010021,6.357035000051837,6.582025000010617,6.847955000004731,7.554595000052359,7.769050000002608,8.178985000005923,8.379070000024512,8.778955000045244,9.078269999998156,9.3131150000263,10.092790000024252,12.658595000044443,12.978275000001304,13.373590000031982,17.83813500002725]",0,-27,No points scored,12,0,12,0,1,-5702399283691934252,,SymbolicViewB,2020.1.3,Win32,-1090713265264546350,1641940801676485232,60
13,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left""]","[2.4559299999964423,2.7167199999676086,3.2678500000038184,3.6171249999897555,4.74935999995796,4.9816850000061095,6.249344999960158,7.232634999963921]",25,-10,captured pig,13,0,13,0,1,-5702399283691934252,,SymbolicViewB,2020.1.3,Win32,-1090713265264546350,1641940801676485232,60
14,"[""left"",""left"",""down"",""down"",""right"",""right"",""right"",""left"",""left"",""left"",""right"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up""]","[2.3998000000137836,2.9855700000189245,3.3343600000371225,3.5506600000080653,4.068269999988843,4.299700000032317,5.264740000013262,6.220960000006016,6.47046500002034,7.080615000042599,7.8815250000334345,8.036610000010114,8.362584999995306,8.496125000005122,8.67868000001181,8.835149999998976,8.978174999996554,9.28693000000203,9.578310000011697,9.760985000000801,10.377390000037849,10.543340000032913,10.725990000006277,11.247800000011921,11.466805000032764]",25,-8,captured pig,14,0,14,0,1,-5702399283691934252,,SymbolicViewB,2020.1.3,Win32,-1090713265264546350,1641940801676485232,60
