,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""down"",""left"",""left"",""down"",""down"",""down"",""down""]","[0.48420999999996184,0.7743549999999573,1.068474999999978,1.2868399999999838,1.4984549999999786,1.7343950000000063,1.9978800000000092]",25,20,captured pig,3,0,3,0,1,8752386446879229959,,SymbolicViewB,2020.1.3,Win32,1034806180349018135,4409504633019605333,60
4,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""right"",""down"",""left"",""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""right"",""up"",""up"",""down"",""down""]","[0.5550250000000005,0.8985399999999686,1.3221549999999525,1.6607549999999947,2.1748849999999607,2.443330000000003,2.924554999999998,3.6755749999999807,4.146714999999972,4.47288999999995,5.373144999999965,5.621049999999968,6.6046649999999545,8.126039999999989,8.368164999999976,8.763914999999997,9.015739999999994,9.583934999999997,10.299599999999998,10.754449999999963,11.17810499999996,11.735644999999977,12.168334999999956,12.713574999999992,13.083799999999997,13.375419999999963,14.048254999999983,14.465839999999957,15.095254999999952,16.022494999999992,16.33951499999995,17.10614499999997,17.471745,17.63805499999995,18.12113499999998,18.77048499999995,20.02476999999999,20.805214999999976,21.822299999999984,22.343189999999993,23.054339999999968,23.738909999999976]",0,-5,No points scored,4,0,4,0,1,8752386446879229959,,SymbolicViewB,2020.1.3,Win32,1034806180349018135,4409504633019605333,60
5,"[""left"",""left"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""up""]","[0.9496199999999817,1.2699599999999691,1.6841049999999882,2.144769999999994,4.206790000000012,4.747810000000015,5.127959999999973,6.052714999999978,6.6505449999999655,7.187869999999975,7.707224999999994,7.958320000000015,8.291034999999965,8.654539999999997]",25,7,captured pig,5,0,5,0,1,8752386446879229959,,SymbolicViewB,2020.1.3,Win32,1034806180349018135,4409504633019605333,60
6,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""down"",""down"",""right"",""right"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""down""]","[1.4216049999999996,1.6951449999999681,2.394779999999969,2.6401449999999613,2.8448249999999575,3.309249999999963,3.4913950000000114,3.691129999999987,3.9236999999999966,4.326345000000003,5.0584799999999746,5.798729999999978,6.638569999999959,6.872874999999965,7.404549999999972,7.653084999999976,7.919984999999997,8.350424999999973,8.651009999999985,9.101319999999987,9.402834999999982,9.689779999999985,10.01046500000001,10.433054999999968,10.920064999999965,11.318084999999996,11.664739999999995,12.210519999999974,12.667204999999967,12.970165000000009,13.221209999999985,13.66650999999996,14.59199000000001,14.883549999999957]",0,-18,No points scored,6,0,6,0,1,8752386446879229959,,SymbolicViewB,2020.1.3,Win32,1034806180349018135,4409504633019605333,60
8,"[""left"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""right"",""left"",""left"",""left"",""left"",""left""]","[1.1497800000000211,2.746219999999994,2.9946749999999724,3.330584999999985,3.6749550000000113,3.962949999999978,4.479865000000018,5.014144999999985,5.598479999999995,6.111184999999978,6.44978500000002,6.509340000000009,6.717624999999998,6.9183100000000195]",25,-5,captured pig,8,0,8,0,1,8752386446879229959,,SymbolicViewB,2020.1.3,Win32,1034806180349018135,4409504633019605333,60
9,"[""left"",""left"",""up"",""up"",""right"",""right"",""right"",""down"",""up"",""down"",""down"",""down"",""right"",""down"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right""]","[0.7661699999999882,0.9846499999999878,1.265654999999981,1.7265949999999748,2.1273499999999785,2.4257649999999558,3.1740449999999782,3.5879999999999654,3.588799999999992,4.015784999999994,4.378799999999956,4.732449999999972,5.1074350000000095,6.512924999999996,7.021199999999965,7.255560000000003,7.647944999999993,8.146164999999996,8.328845000000001,8.565454999999986,8.757669999999962,8.980084999999974,9.25478499999997,9.963529999999992,10.206594999999993]",25,-1,captured pig,9,0,9,0,1,8752386446879229959,,SymbolicViewB,2020.1.3,Win32,1034806180349018135,4409504633019605333,60
10,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down""]","[1.231930000000034,1.503545000000031,1.8818899999999985,2.104575000000011,2.3053450000000453,2.5101250000000164,3.377010000000041,4.59364000000005,4.873090000000047,5.376435000000015,5.8340500000000475,6.085530000000006,6.2887850000000185,6.703565000000026,6.954915000000028]",25,11,captured pig,10,0,10,0,1,8752386446879229959,,SymbolicViewB,2020.1.3,Win32,1034806180349018135,4409504633019605333,60
11,"[""left"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left""]","[0.6211849999999686,0.8295850000000087,1.0905449999999632,1.828694999999982,2.077934999999968,2.4882599999999684,2.755914999999959,3.0010299999999575,3.2674199999999587,3.940049999999985,4.259009999999989,4.442259999999976,4.784459999999967,5.174505000000011,5.44695999999999,5.734735000000001,5.9834299999999985,6.596804999999961,6.933674999999994,7.1801699999999755,7.711585000000014]",25,16,captured pig,11,0,11,0,1,8752386446879229959,,SymbolicViewB,2020.1.3,Win32,1034806180349018135,4409504633019605333,60
12,"[""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down""]","[0.7657550000000128,0.9345700000000079,1.2584100000000262,1.7575950000000375,1.7587500000000205,2.007645000000025,2.882850000000019,3.1893249999999966,3.6484550000000127,3.883350000000007,4.0985550000000615,4.438584999999989,4.70446000000004,5.253444999999999,5.477110000000039,5.789424999999994,6.169565000000034,6.420270000000016,6.620145000000036,6.804650000000038,7.057619999999986,7.264594999999986,7.474955000000023,8.168485000000032,8.317575000000033,8.52791000000002,8.709569999999985,8.888880000000029,9.288744999999977,9.50580500000001,9.712805000000003]",25,19,captured pig,12,0,12,0,1,8752386446879229959,,SymbolicViewB,2020.1.3,Win32,1034806180349018135,4409504633019605333,60
13,"[""left"",""left"",""down"",""down"",""right"",""right"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""right"",""left"",""left"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""down"",""left""]","[0.5368500000000154,0.7577299999999809,1.3684000000000083,2.051679999999976,3.477755000000002,3.988324999999975,4.3768799999999715,4.642105000000015,4.960509999999999,5.2032199999999875,5.436379999999986,5.76669499999997,6.096074999999956,6.184999999999974,6.67437000000001,7.884849999999972,8.242284999999981,8.769929999999988,8.955820000000017,9.68550499999995,9.960874999999987,10.55039499999998,11.25872499999997,11.449709999999982,11.702715000000012,12.013734999999997,12.221519999999998,12.737120000000004]",0,-6,No points scored,13,0,13,0,1,8752386446879229959,,SymbolicViewB,2020.1.3,Win32,1034806180349018135,4409504633019605333,60
