,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""left"",""left"",""right"",""right""]","[0.9220000000000113,1.058000000000007,1.2019999999999982,1.9620000000000033,2.146000000000001,2.730000000000004,2.930000000000007,3.8900000000000006,4.203000000000003,4.674000000000007,4.969999999999999,5.146000000000001,5.306000000000012,5.609999999999999,5.7690000000000055,5.906000000000006,6.102000000000004,6.274000000000001,6.426000000000002,6.578000000000003,6.7379999999999995,7.362000000000009,7.503,7.641000000000005,8.036000000000001,8.74600000000001,9.138000000000005,9.303000000000011]",0,-25,No points scored,3,0,3,0,1,0,,SymbolicViewB,2020.1.3,Win32,1999088304308337423,4498439641875573080,60
4,"[""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""up"",""up"",""left"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right""]","[2.6170000000000044,2.7930000000000064,3.484000000000009,3.6340000000000003,3.7830000000000013,3.984000000000009,4.160000000000011,4.344000000000008,4.704000000000008,4.888000000000005,5.088000000000008,5.484000000000009,5.687000000000012,5.885000000000005,6.201000000000008,6.559000000000012,6.8500000000000085,7.176000000000002,7.400000000000006,7.7760000000000105,8.128,8.26700000000001,8.75200000000001,8.920000000000002,9.288000000000011,9.483000000000004,9.672000000000011,10.64,10.807000000000002,11.424000000000007,12.272000000000006,12.560000000000002,12.760000000000005,13.120000000000005,13.301000000000002,13.471000000000004,13.867000000000004,14.051000000000002]",0,-50,No points scored,4,0,4,0,1,0,,SymbolicViewB,2020.1.3,Win32,1999088304308337423,4498439641875573080,60
5,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""down"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left""]","[1.5930000000000035,1.777000000000001,2.3530000000000086,2.537000000000006,2.728999999999999,4.057000000000002,4.2250000000000085,4.3770000000000095,4.961000000000013,5.121000000000009,5.321000000000012,6.0020000000000095,6.194000000000003,6.50500000000001,6.713000000000008,7.2520000000000095,7.600999999999999,7.819000000000003,8.457000000000008,8.625,8.836000000000013,9.053000000000011,9.241,9.425000000000011,10.129000000000005,10.289000000000001,10.441000000000003]",5,-66,Exited through black block,5,0,5,0,1,0,,SymbolicViewB,2020.1.3,Win32,1999088304308337423,4498439641875573080,60
6,"[""left"",""left"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""down"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""down""]","[1.4849999999999994,1.6530000000000058,1.9839999999999947,2.2279999999999944,2.444999999999993,3.173000000000002,3.352000000000004,3.820999999999998,4.173000000000002,4.185000000000002,4.367999999999995,4.555999999999997,4.876999999999995,5.052999999999997,5.228999999999999,5.373000000000005,6.204999999999998,6.3559999999999945,6.718999999999994,6.885000000000005,7.0930000000000035,7.3089999999999975,7.501999999999995,7.8019999999999925,7.984999999999999,8.152000000000001,8.308999999999997,8.468999999999994,8.637,8.819000000000003,8.985,9.185000000000002,9.373000000000005,9.540999999999997,9.709000000000003,9.956999999999994,10.152000000000001,10.509,10.668999999999997,10.820999999999998,10.972999999999999]",25,-64,captured pig,6,0,6,0,1,0,,SymbolicViewB,2020.1.3,Win32,1999088304308337423,4498439641875573080,60
8,"[""left"",""left"",""down"",""down"",""up"",""up"",""right"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down""]","[1.3880000000000052,1.5529999999999973,1.9029999999999916,2.0600000000000023,3.3400000000000034,3.4919999999999902,3.843999999999994,4.23599999999999,4.372000000000014,4.659999999999997,4.843999999999994,4.996000000000009,5.2120000000000175,5.3799999999999955,5.539999999999992]",25,-56,captured pig,8,0,8,0,1,0,,SymbolicViewB,2020.1.3,Win32,1999088304308337423,4498439641875573080,60
9,"[""right"",""right"",""down"",""down"",""down""]","[1.2390000000000043,1.4070000000000107,1.703000000000003,1.8689999999999998,2.0219999999999914]",25,-36,captured pig,9,0,9,0,1,0,,SymbolicViewB,2020.1.3,Win32,1999088304308337423,4498439641875573080,60
10,"[""right"",""right"",""right"",""down"",""left"",""left"",""left"",""up"",""left"",""left"",""left""]","[0.6339999999999861,0.7849999999999966,0.9579999999999984,1.1189999999999998,1.6380000000000052,1.8220000000000027,2.0010000000000048,3.6529999999999916,3.679000000000002,3.8220000000000027,3.9899999999999807]",25,-20,captured pig,10,0,10,0,1,0,,SymbolicViewB,2020.1.3,Win32,1999088304308337423,4498439641875573080,60
11,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""right"",""right"",""up"",""up"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down""]","[0.5269999999999868,0.679000000000002,0.8470000000000084,1.0229999999999961,1.3359999999999843,1.6469999999999914,1.8029999999999973,1.9429999999999836,2.086999999999989,2.23599999999999,2.3859999999999957,4.694999999999993,4.871000000000009,5.806999999999988,5.968999999999994,6.186000000000007,6.359000000000009,6.526999999999987,6.694999999999993,7.143000000000001,7.286000000000001,7.436000000000007,7.646999999999991,7.819999999999993,7.974999999999994,8.218999999999994,8.436999999999983,8.655000000000001,9.87899999999999,10.022999999999996,11.375]",0,-45,No points scored,11,0,11,0,1,0,,SymbolicViewB,2020.1.3,Win32,1999088304308337423,4498439641875573080,60
12,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""right"",""right"",""right""]","[2.13900000000001,2.2860000000000014,2.4749999999999943,2.6430000000000007,2.859000000000009,3.3070000000000164,3.468999999999994,3.6110000000000184,5.2690000000000055,5.474000000000018,5.906000000000006,6.135999999999996,6.65900000000002]",5,-51,Exited through black block,12,0,12,0,1,0,,SymbolicViewB,2020.1.3,Win32,1999088304308337423,4498439641875573080,60
13,"[""left"",""left"",""down"",""down"",""down"",""up"",""up"",""right"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""left"",""down"",""down"",""down"",""left"",""left"",""left"",""left""]","[0.535000000000025,0.6740000000000066,0.9780000000000086,1.3700000000000045,1.538000000000011,1.9780000000000086,2.1370000000000005,2.410000000000025,2.7360000000000184,2.890000000000015,3.0420000000000016,3.210000000000008,3.3940000000000055,3.669000000000011,3.8689999999999998,4.041000000000025,4.346000000000004,4.546000000000021,4.746000000000009,5.036000000000001,5.225999999999999,5.3770000000000095,5.586000000000013]",5,-63,Exited through black block,13,0,13,0,1,0,,SymbolicViewB,2020.1.3,Win32,1999088304308337423,4498439641875573080,60
14,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""right"",""up"",""up"",""right"",""right"",""up"",""up"",""up"",""up""]","[0.6359999999999957,0.7760000000000105,0.960000000000008,1.1440000000000055,1.3689999999999998,1.5120000000000005,1.695999999999998,1.8689999999999998,2.4080000000000155,3.1040000000000134,3.343999999999994,3.5109999999999957,3.695999999999998,3.9860000000000184,4.158999999999992,4.319999999999993,4.4879999999999995,4.6200000000000045,4.7520000000000095]",25,-53,captured pig,14,0,14,0,1,0,,SymbolicViewB,2020.1.3,Win32,1999088304308337423,4498439641875573080,60
