,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""down"",""left"",""left"",""left"",""left""]","[0.9099599999608472,1.277834999957122,1.4085499999346212,1.74105499999132,2.412415000027977,2.7594650000100955]",25,21,captured pig,3,0,3,0,1,-7070986609624704772,,SymbolicViewB,2020.1.3,MacIntel,-153457581983622919,8547027776100784964,60
4,"[""left"",""left"",""down"",""down"",""down"",""right"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""left""]","[1.1491199999582022,1.8615950000239536,2.1962749999947846,2.730020000017248,3.0947350000496954,3.578385000000708,3.99574499996379,4.29640999995172,4.647224999964237,5.0465900000417605,5.594954999978654,5.911210000049323,6.349749999935739,6.615014999988489,6.893584999954328,7.312099999981001,7.614274999941699,7.9607799999648705,8.144650000031106,8.329060000018217,8.526229999959469,8.732590000028722,8.909800000023097,9.563149999943562,10.047484999988228,10.446269999956712,10.73066999996081,11.009324999991804,11.24691999994684,11.481445000041276,11.774450000026263,12.062715000007302,12.430999999982305,12.729530000011437,12.933004999998957,13.258584999945015,13.5954849999398,14.043199999956414,14.468269999953918,14.734114999999292,15.114279999979772,16.266029999940656,16.864034999976866]",0,-4,No points scored,4,0,4,0,1,-7070986609624704772,,SymbolicViewB,2020.1.3,MacIntel,-153457581983622919,8547027776100784964,60
5,"[""up"",""up"",""right"",""right"",""left"",""left"",""left"",""left"",""down"",""down""]","[0.9302799999713898,1.693074999959208,2.4107249999651685,2.9933299999684095,3.5977699999930337,3.863550000009127,4.290225000004284,4.625140000018291,4.925219999975525,5.2432450000196695]",25,12,captured pig,5,0,5,0,1,-7070986609624704772,,SymbolicViewB,2020.1.3,MacIntel,-153457581983622919,8547027776100784964,60
6,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""right""]","[0.7678649999434128,1.2186750000109896,1.6520299999974668,1.9870799999916926,2.419014999992214,2.9181799999205396,3.3542550000129268,3.757909999927506,4.618544999975711,5.035244999919087,5.537469999981113,6.020024999976158,7.63629499997478,8.103379999985918,8.7546999999322,9.335614999989048,10.089594999910332,10.506034999969415,11.536925000022165,11.950774999917485,12.258229999919422,12.604399999952875,12.90324499993585,13.140629999921657,13.404009999940172,13.672039999975823,13.937474999926053,14.17505999992136,14.404424999956973,14.591159999952652,14.804594999994151,15.020290000014938,15.969074999913573,16.425285000004806,16.820194999920204,19.727659999975003,20.107274999958463,20.506494999979623,20.82213500002399,21.023219999973662,21.221744999988005,21.438719999976456,22.55541499995161,23.034804999944754,23.474394999910146,24.20636499999091,25.10664499993436,26.488354999921285,27.65425000002142,28.287709999945946,30.651609999942593,30.98677499999758]",25,21,captured pig,6,0,6,0,1,-7070986609624704772,,SymbolicViewB,2020.1.3,MacIntel,-153457581983622919,8547027776100784964,60
8,"[""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down""]","[2.271919999970123,2.8503799999598414,3.202975000021979,4.219479999970645,4.652890000026673,5.003124999930151,5.36985499993898,6.1547499999869615,6.485504999989644]",25,51,captured pig,8,0,8,0,1,-7070986609624704772,,SymbolicViewB,2020.1.3,MacIntel,-153457581983622919,8547027776100784964,60
9,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""down""]","[1.495314999949187,1.9431199999526143,2.2604999999748543,2.6117999999551103,3.310055000009015,3.876040000002831,4.377794999978505,4.95699999993667,5.556104999966919,8.324499999987893,9.040859999950044,9.39625500002876,9.7282450000057,10.806525000021793,11.141354999970645,11.543945000041276,11.973284999956377]",25,63,captured pig,9,0,9,0,1,-7070986609624704772,,SymbolicViewB,2020.1.3,MacIntel,-153457581983622919,8547027776100784964,60
10,"[""right"",""right"",""down"",""down"",""left"",""left"",""right"",""right"",""right"",""right"",""down""]","[1.5132200000807643,1.90237500006333,2.2814750000834465,2.5802150000818074,3.811195000074804,4.181925000040792,4.76491500006523,5.213199999998324,5.798234999994747,6.11499500006903,6.545135000022128]",25,79,captured pig,10,0,10,0,1,-7070986609624704772,,SymbolicViewB,2020.1.3,MacIntel,-153457581983622919,8547027776100784964,60
11,"[""left"",""right"",""left"",""left"",""down"",""down"",""down"",""right"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left""]","[1.9998599999817088,4.1975450000027195,4.7823499999940395,5.08019000000786,5.611344999982975,6.547660000040196,6.933139999979176,7.4138200000161305,7.865405000047758,8.287089999997988,8.595670000067912,8.994745000032708,9.482420000014827,9.94925000006333,10.364019999979064,10.800129999988712,11.17992999998387,11.849084999994375,12.282119999988936,12.766145000001416,13.101185000035912]",25,86,captured pig,11,0,11,0,1,-7070986609624704772,,SymbolicViewB,2020.1.3,MacIntel,-153457581983622919,8547027776100784964,60
12,"[""left"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left""]","[1.043415000080131,2.2795500000938773,5.429180000093766,6.014385000104085,6.447210000013001,6.996595000033267,7.36210500006564,7.694225000101142,7.979025000007823,8.217385000083596,8.528604999999516]",25,106,captured pig,12,0,12,0,1,-7070986609624704772,,SymbolicViewB,2020.1.3,MacIntel,-153457581983622919,8547027776100784964,60
13,"[""left"",""left"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""down"",""left"",""up"",""up"",""up"",""left"",""left""]","[2.0016900000628084,2.4774949999991804,2.9190749999834225,3.368194999988191,3.837664999999106,4.670155000058003,5.037134999991395,5.369595000054687,5.65382500004489,6.221320000011474,6.564054999966174,6.9174000000348315,7.320509999990463,7.654624999966472,8.020830000052229,9.419639999978244,10.0874199999962,10.53494500007946,10.988275000010617,11.45519000000786,11.921655000071041,13.311845000018366,13.737300000037067,14.023400000063702,14.471430000034161,14.77030500001274]",0,81,No points scored,13,0,13,0,1,-7070986609624704772,,SymbolicViewB,2020.1.3,MacIntel,-153457581983622919,8547027776100784964,60
14,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down""]","[0.9240549999522045,1.3410199999343604,1.975099999923259,2.3421699999598786,2.7571549999993294,3.2778549999929965,3.656999999890104,4.0437599999131635,4.358629999915138,4.739564999938011,5.0513499999651685]",25,95,captured pig,14,0,14,0,1,-7070986609624704772,,SymbolicViewB,2020.1.3,MacIntel,-153457581983622919,8547027776100784964,60
