,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""down"",""left"",""down"",""right"",""right"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""right"",""right""]","[1.0176699999719858,1.3824150000000373,1.9100749999051914,2.126040000002831,2.574114999966696,2.75016999989748,2.9821599998977035,3.3500249999342486,3.6817449999507517,3.841679999954067,4.174559999955818,4.302099999971688,4.461829999927431,11.19225500000175,12.03848999994807,13.302494999952614,13.752110000001267,14.006104999920353,14.158089999924414,14.502269999939017,14.702369999955408,14.87782499997411,15.232824999955483,16.222119999933057,16.701999999932013]",0,-25,No points scored,3,0,3,0,1,-1223379087727772464,,SymbolicViewB,2020.1.3,Win32,-1223379087727772464,-7116680477998368832,60
4,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""up"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""down"",""up"",""up"",""down"",""up"",""up""]","[1.2405750000616536,1.4136449999641627,1.6404750000219792,1.7739450000226498,1.9337900000391528,2.400675000040792,2.5210750000551343,2.9481650000670925,3.6015599999809638,4.562400000053458,5.001939999987371,5.162795000011101,5.468800000031479,5.669035000028089,6.122340000001714,6.282759999972768,6.4290200000396,6.576460000011139,6.802574999979697,6.9625050000613555,7.122895000036806,7.429375000065193,7.576280000037514,11.525795000023209,12.258589999983087,12.818579999962822,13.764824999962002,13.898569999961182]",0,-50,No points scored,4,0,4,0,1,-1223379087727772464,,SymbolicViewB,2020.1.3,Win32,-1223379087727772464,-7116680477998368832,60
5,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down""]","[3.6169750000117347,3.7756150000495836,4.388679999974556,4.535514999995939,4.6818350000539795,4.815889999968931,4.962215000065044,5.922514999983832,6.269465000019409,6.629304999951273,6.963409999967553,7.256554999970831,7.5098399999551475,7.950139999971725,8.256354999961331]",25,-39,captured pig,5,0,5,0,1,-1223379087727772464,,SymbolicViewB,2020.1.3,Win32,-1223379087727772464,-7116680477998368832,60
6,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left""]","[1.1345049999654293,1.2539500000420958,4.322799999965355,4.988785000052303,6.256225000019185,6.429495000047609,6.776410000049509,6.949945000000298,7.949759999988601,8.417625000001863,8.737150000059046,9.670290000038221,10.924544999958016,12.005005000042729,13.391689999960363]",25,-24,captured pig,6,0,6,0,1,-1223379087727772464,,SymbolicViewB,2020.1.3,Win32,-1223379087727772464,-7116680477998368832,60
8,"[""left"",""left"",""down"",""right"",""right"",""right"",""left"",""left"",""right"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""left"",""down"",""down"",""down""]","[1.103484999970533,1.7905599999940023,4.159125000005588,4.710969999898225,4.905339999939315,5.1105599999427795,5.566664999932982,5.726674999925308,6.265060000005178,6.879134999937378,7.439199999906123,7.646604999899864,8.960419999901205,9.454589999979362,10.35071499994956,12.041484999936074,12.521519999951124,13.126484999898821,13.321789999958128,13.735229999991134]",25,-20,captured pig,8,0,8,0,1,-1223379087727772464,,SymbolicViewB,2020.1.3,Win32,-1223379087727772464,-7116680477998368832,60
9,"[""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down""]","[1.3478950000135228,1.6549700000323355,3.2682749999221414,3.4147249999223277,3.563330000033602,4.175079999957234,4.349144999985583,4.46910999994725,4.641669999924488]",25,-4,captured pig,9,0,9,0,1,-1223379087727772464,,SymbolicViewB,2020.1.3,Win32,-1223379087727772464,-7116680477998368832,60
10,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""left"",""left"",""up"",""up"",""up"",""up"",""left"",""left""]","[1.814810000010766,2.131184999947436,2.4307600000174716,2.785894999979064,3.1592149999924004,3.4791699999477714,3.798629999975674,4.906199999968521,5.5458599999547005,7.054604999953881,7.654454999952577,8.294574999948964,8.454469999996945,8.587324999971315,8.854500000015832,9.654964999994263]",25,6,captured pig,10,0,10,0,1,-1223379087727772464,,SymbolicViewB,2020.1.3,Win32,-1223379087727772464,-7116680477998368832,60
11,"[""left"",""left"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""left"",""left""]","[1.3991549999918789,1.8233150000451133,2.1434499999741092,2.2785900000017136,3.615474999998696,4.144670000066981,4.590695000020787,4.9346999999834225,6.614694999996573,6.985699999961071,7.5191999999806285,7.846909999963827,8.026055000023916,8.526949999970384,8.734874999965541]",25,21,captured pig,11,0,11,0,1,-1223379087727772464,,SymbolicViewB,2020.1.3,Win32,-1223379087727772464,-7116680477998368832,60
12,"[""left"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left""]","[0.9207500000484288,1.0541449999436736,1.334679999970831,2.255254999967292,2.4147899999516085,3.228430000017397,3.5345649999799207,3.667989999987185,3.8682199999457225,4.015239999978803,4.342919999966398,4.482349999947473,5.016264999983832,5.722440000041388,6.069759999983944,7.870115000056103,9.93757499998901,11.417645000037737,11.57805999997072,13.336385000031441,15.246240000007674,16.473054999951273,17.973965000011958,18.117749999975786,18.342289999942295]",25,26,captured pig,12,0,12,0,1,-1223379087727772464,,SymbolicViewB,2020.1.3,Win32,-1223379087727772464,-7116680477998368832,60
13,"[""right"",""right"",""down"",""down"",""down""]","[1.1746400000993162,1.5365150000434369,1.9160450000781566,2.095850000041537,2.2562950000865385]",25,46,captured pig,13,0,13,0,1,-1223379087727772464,,SymbolicViewB,2020.1.3,Win32,-1223379087727772464,-7116680477998368832,60
14,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""up"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""right"",""right"",""right"",""down""]","[1.04000499995891,1.6139649999095127,2.2833349999273196,2.6941449999576434,3.0410599999595433,3.175344999996014,3.3348699999041855,3.708494999911636,4.015419999952428,4.788474999950267,5.282124999910593,5.73519999999553,7.2297900000121444,7.505884999991395,7.858419999945909,7.999559999909252,8.178484999923967,9.312124999938533,9.498930000001565,9.65887499996461,9.823069999925792,9.967554999981076,10.367244999972172,10.80726999999024,10.952994999941438,11.27946999995038]",0,21,No points scored,14,0,14,0,1,-1223379087727772464,,SymbolicViewB,2020.1.3,Win32,-1223379087727772464,-7116680477998368832,60
