,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""right"",""right"",""right"",""up"",""right"",""down"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""down""]","[1.908449999988079,2.325799999991432,2.8348250000271946,4.067494999850169,6.209314999869093,7.025930000003427,8.853379999985918,11.267460000002757,11.524334999965504,12.249120000051335,13.166680000023916,13.659315000055358,14.765320000005886,15.764985000016168,16.153889999957755,16.87400499987416,17.799699999857694,20.031049999874085]",25,10,captured pig,3,0,3,0,1,6489707534671336934,,SymbolicViewB,2020.1.3,Win32,1878021516243949032,5364689947848689182,60
4,"[""left"",""left"",""right"",""down"",""down"",""right"",""right"",""right"",""down""]","[2.5353949998971075,3.3506199999246746,4.317599999951199,4.700174999888986,5.316694999812171,6.916289999848232,7.249734999844804,7.716139999916777,8.266074999934062]",25,26,captured pig,4,0,4,0,1,6489707534671336934,,SymbolicViewB,2020.1.3,Win32,1878021516243949032,5364689947848689182,60
5,"[""down"",""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right""]","[0.9539199999999255,1.6881450000219047,2.034049999900162,2.558574999915436,2.917094999924302,3.489419999998063,5.0506199998781085,5.366935000056401,5.617115000030026]",25,43,captured pig,5,0,5,0,1,6489707534671336934,,SymbolicViewB,2020.1.3,Win32,1878021516243949032,5364689947848689182,60
6,"[""left"",""left"",""down"",""right"",""down"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""left"",""left""]","[1.824640000006184,2.124779999954626,2.807649999856949,4.940685000037774,5.507294999901205,6.523094999836758,7.623339999932796,8.256434999871999,8.50641499995254,8.72300500003621,9.373069999972358,9.622979999985546,9.822655000025406,10.023210000013933,10.189544999971986,10.355934999883175,11.455975000048056,11.922939999960363,12.272224999964237,16.357330000028014,16.62156999995932,18.020615000044927,18.25454999995418,18.554319999879226,19.770825000014156,19.987179999938235,20.737229999853298,20.95388499996625,22.303984999889508,22.536910000024363,23.070049999980256,23.420165000017732,23.636724999872968]",25,44,captured pig,6,0,6,0,1,6489707534671336934,,SymbolicViewB,2020.1.3,Win32,1878021516243949032,5364689947848689182,60
8,"[""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""up"",""up"",""up"",""left"",""up"",""up"",""up"",""up"",""left"",""left"",""up"",""up"",""up""]","[2.26789000001736,2.601069999858737,3.2169649999123067,3.5344149998854846,4.608005000045523,4.833684999961406,5.016924999887124,5.883424999890849,7.966264999937266,10.132539999904111,10.66609499999322,11.982019999995828,12.282209999859333,13.348574999952689,13.531514999922365,13.781734999967739,14.381700000027195,14.631804999895394,15.331454999977723,16.348899999866262,16.581144999945536,17.348255000077188,17.581304999999702,19.414989999961108,19.630769999930635,19.84715999988839]",25,42,captured pig,8,0,8,0,1,6489707534671336934,,SymbolicViewB,2020.1.3,Win32,1878021516243949032,5364689947848689182,60
9,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""up""]","[1.4476300000678748,1.7028100001625717,2.054740000050515,2.5032450000289828,3.5357900001108646,4.189070000080392,4.747585000004619,7.03000000002794]",25,61,captured pig,9,0,9,0,1,6489707534671336934,,SymbolicViewB,2020.1.3,Win32,1878021516243949032,5364689947848689182,60
10,"[""up"",""up"",""down"",""down"",""left"",""left"",""down"",""up"",""up"",""left"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""left"",""down"",""right"",""right"",""down"",""right"",""right"",""right"",""down"",""left""]","[0.9848000002093613,1.5173350002150983,2.9603000001516193,4.200070000020787,4.700215000193566,4.983515000203624,5.9834100001025945,7.682635000208393,7.916425000177696,8.665830000070855,8.949680000077933,9.932600000174716,10.382795000215992,10.61831000004895,12.082090000156313,12.248640000121668,12.44878500001505,12.632725000148639,13.08244500006549,13.264810000080615,13.89875500020571,14.095355000114068,14.37538000009954,14.835970000131056,15.559635000070557,18.751065000193194,19.450219999998808,21.20166500005871,21.706800000043586,21.987280000001192,22.865505000110716,24.13179500005208,24.355050000129268,24.61566500016488,24.906200000084937]",0,36,No points scored,10,0,10,0,1,6489707534671336934,,SymbolicViewB,2020.1.3,Win32,1878021516243949032,5364689947848689182,60
11,"[""up"",""left"",""left"",""left"",""down"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""right""]","[2.6672149999067187,4.132470000069588,4.550485000014305,5.943179999943823,6.499850000021979,7.183079999871552,7.433584999991581,7.693629999877885,8.916440000059083,9.116359999869019,9.482464999891818,9.682539999950677,9.916144999908283,10.115990000078455,10.648985000094399,11.250315000070259,12.160720000043511]",25,52,captured pig,11,0,11,0,1,6489707534671336934,,SymbolicViewB,2020.1.3,Win32,1878021516243949032,5364689947848689182,60
12,"[""down"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left""]","[1.2183700001332909,2.134160000132397,2.384960000170395,2.66753500001505,4.3350150000769645,4.586104999994859,4.944500000216067,7.13630500016734,7.601635000202805,8.435540000209585,8.668285000137985,8.904270000057295,9.160645000170916]",25,69,captured pig,12,0,12,0,1,6489707534671336934,,SymbolicViewB,2020.1.3,Win32,1878021516243949032,5364689947848689182,60
13,"[""left"",""left"",""down"",""down"",""down"",""down"",""down""]","[1.601194999879226,1.985839999979362,2.4579749999102205,2.784969999920577,2.9891399999614805,3.4100149997975677,3.671299999812618]",25,87,captured pig,13,0,13,0,1,6489707534671336934,,SymbolicViewB,2020.1.3,Win32,1878021516243949032,5364689947848689182,60
