,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""right"",""left""]","[2.547900000005029,3.091160000069067,3.6639000000432134,4.211050000041723,5.044445000006817,5.617895000032149,6.427390000084415,7.0284649999812245,8.55552500009071,8.589705000049435,9.93268500000704,9.934074999997392,10.2514300000621,10.989060000050813,11.619315000018105,12.052510000066832,12.638840000028722,13.216005000052974,13.917075000004843,14.372545000049286,14.99557500006631,15.719370000064373,16.687380000017583,17.110029999981634,17.63324500003364,18.329525000066496,18.84780500002671,19.260210000094958,21.2260950000491]",0,-25,No points scored,3,0,3,0,1,-3726205803348104530,,SymbolicViewB,2020.1.3,Win32,-1420362794134410579,7073094018886031252,60
4,"[""right"",""right"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""left"",""right""]","[1.285429999930784,1.7552499999292195,2.422874999931082,2.966454999987036,5.313085000030696,5.542200000025332,5.843585000024177,6.391345000010915,7.5768450000323355,8.144639999954961,8.689959999988787]",25,-10,captured pig,4,0,4,0,1,-3726205803348104530,,SymbolicViewB,2020.1.3,Win32,-1420362794134410579,7073094018886031252,60
5,"[""up"",""down"",""right"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""right"",""down"",""right"",""down""]","[0.9417050000047311,2.2075950000435114,3.6954899999545887,4.031659999978729,5.104904999956489,5.253469999996014,5.584694999968633,6.0799999999580905,6.85316000005696,7.274424999952316,7.633574999985285,8.1837199999718,9.135765000013635,9.454075000016019,10.2229300000472,11.164465000038035,11.683014999958687]",25,1,captured pig,5,0,5,0,1,-3726205803348104530,,SymbolicViewB,2020.1.3,Win32,-1420362794134410579,7073094018886031252,60
6,"[""up"",""up"",""right"",""right"",""down"",""up"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""down"",""right"",""right"",""right"",""right"",""left"",""right"",""right"",""up""]","[0.6850550000090152,1.0879300000378862,1.643625000026077,2.111060000024736,2.7290950000751764,2.7792800000170246,3.20374999998603,3.554980000015348,3.9412500000325963,13.521700000041164,13.995355000020936,14.626604999997653,15.272710000048392,15.482210000045598,15.957765000057407,16.63282000005711,17.424495000042953,18.422370000043884,19.055975000024773,19.11982500005979,19.477930000051856,19.993855000007898,20.587509999983013,22.08597000001464,22.641880000010133,23.102034999988973,24.1479700000491]",0,-24,No points scored,6,0,6,0,1,-3726205803348104530,,SymbolicViewB,2020.1.3,Win32,-1420362794134410579,7073094018886031252,60
8,"[""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""up"",""left"",""left"",""left""]","[0.6059649999951944,0.9961599999805912,1.251894999993965,1.720839999965392,2.138189999968745,2.4859550000401214,2.919095000019297,3.312030000030063,3.7633099999511614,4.186824999982491,4.806964999996126,5.326415000017732,5.8434650000417605,6.251760000013746,10.969255000003614,11.467749999952503,12.21429499995429,12.715790000045672,13.11652999999933,13.606324999942444,13.985695000039414,15.299824999994598]",25,7,captured pig,8,0,8,0,1,-3726205803348104530,,SymbolicViewB,2020.1.3,Win32,-1420362794134410579,7073094018886031252,60
9,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""up""]","[0.9506399999372661,1.5732399999396876,2.1213299999944866,2.6212049999739975,2.951089999987744,3.820949999964796,4.1118449999485165,4.728780000004917,5.787624999997206,5.981980000040494,7.795139999943785]",25,21,captured pig,9,0,9,0,1,-3726205803348104530,,SymbolicViewB,2020.1.3,Win32,-1420362794134410579,7073094018886031252,60
10,"[""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""down"",""down"",""right"",""right""]","[0.5811900000553578,0.86624500004109,1.2818749999860302,1.6447649999754503,1.9666100000031292,2.532205000054091,2.9032950000837445,3.2609250000678003,8.77182999998331,8.7799150000792,8.783920000074431,8.985985000035726,9.426350000081584,9.987919999985024,10.276674999971874,10.72843500005547,11.018395000020973,11.542944999993779,11.82151999999769,12.129324999987148,12.372285000048578,12.781605000025593,14.413230000063777,14.817909999983385,14.94218999997247,14.942604999989271,14.942969999974594,14.94328000000678,15.088280000025406,15.379315000027418,16.28408000001218,16.284990000072867,16.637719999998808,16.888080000062473,17.369055000017397]",0,-4,No points scored,10,0,10,0,1,-3726205803348104530,,SymbolicViewB,2020.1.3,Win32,-1420362794134410579,7073094018886031252,60
11,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""left"",""left"",""right"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""down"",""left"",""left""]","[0.7816350000211969,1.2428200000431389,1.9068149999948218,2.2786449999548495,2.6290450000669807,3.959400000050664,4.193115000030957,4.3610549999866635,4.907490000012331,5.545554999960586,5.880390000063926,6.635185000021011,7.083100000047125,7.488404999952763,10.1695250000339,10.170460000052117,10.171010000049137,10.172005000058562,10.172664999961853,10.517009999952279,10.954625000013039,11.278584999963641,11.858615000033751,12.767040000064299,13.340349999954924,13.849210000014864,14.821029999991879,15.882564999978058,16.385355000034906]",25,0,captured pig,11,0,11,0,1,-3726205803348104530,,SymbolicViewB,2020.1.3,Win32,-1420362794134410579,7073094018886031252,60
12,"[""right"",""right"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""down""]","[0.6186449999222532,1.2686099999118596,2.091194999986328,2.6096899999538437,2.917684999993071,3.4100749999051914,3.7892349999165162,4.002574999933131,4.230244999984279,4.485154999885708,5.162164999986999,5.9272349999519065,6.441319999983534,6.928659999975935,7.191504999995232,7.834414999932051,8.16887999989558,8.308339999988675,8.586744999978691,8.835540000000037,9.106394999893382,12.973754999926314,13.534829999902286,13.53668999997899,14.00585499999579,14.702599999960512,15.336799999931827,15.629454999929294,16.115634999936447,16.62810999993235,16.84729999990668,17.24355499993544,18.31906499993056,18.63611499988474,19.208459999994375,19.64056999993045,20.154249999905005,20.64952999993693,21.24197499989532,21.59122999990359,21.91797999991104,22.422289999900386,22.613329999963753,22.825414999970235,23.512104999972507]",0,-25,No points scored,12,0,12,0,1,-3726205803348104530,,SymbolicViewB,2020.1.3,Win32,-1420362794134410579,7073094018886031252,60
13,"[""down"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""down"",""down"",""down"",""down"",""down"",""down"",""down""]","[-4.173734999960288,1.552159999962896,2.1952349999919534,3.5769599999766797,4.168459999957122,4.855830000014976,5.247864999924786,5.822395000024699,6.24160499998834,6.881434999988414,7.379755000001751,7.8053450000006706,8.274650000035763,8.525365000008605,8.700130000011995,8.85676999995485,9.06339000002481,9.24937500001397,9.42331500002183,9.774864999926649,10.175410000025295,12.713349999976344,12.71358500001952,12.713830000022426,12.713969999924302,12.89503000001423,13.343334999983199,13.685844999970868,13.868834999972023,14.00722999998834,14.164334999979474,14.356114999973215,14.492369999992661]",25,-19,captured pig,13,0,13,0,1,-3726205803348104530,,SymbolicViewB,2020.1.3,Win32,-1420362794134410579,7073094018886031252,60
