,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""left"",""left"",""left"",""left"",""up""]","[0.5860000000000056,1.1039999999999992,1.4050000000000011,1.5840000000000032,1.7379999999999995,2.0190000000000055,2.203000000000003,2.585000000000008,2.804000000000002,3.0420000000000016,3.189000000000007,3.385000000000005,3.957000000000008,4.338000000000008,4.5390000000000015,4.787999999999997,5.807000000000002,5.969000000000008,6.576000000000008,6.786000000000001,7.144999999999996,7.385999999999996,7.625,7.802999999999997,8.034999999999997]",25,2,captured pig,3,0,3,0,1,4699917848981776029,,SymbolicViewB,2020.1.3,Win32,88231830554388127,-6286056587498401426,60
4,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left""]","[1.0150000000000006,1.1580000000000013,1.3589999999999947,1.5210000000000008,1.691999999999993,1.8579999999999899,2.022999999999996,2.1700000000000017,2.4769999999999897]",25,19,captured pig,4,0,4,0,1,4699917848981776029,,SymbolicViewB,2020.1.3,Win32,88231830554388127,-6286056587498401426,60
5,"[""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""up"",""right"",""right"",""right""]","[0.6230000000000047,0.7939999999999969,1.144999999999996,1.2930000000000064,1.4879999999999995,1.6749999999999972,2.073999999999998,2.234000000000009,2.6230000000000047,3.055000000000007,3.2650000000000006,3.5990000000000038,3.7250000000000085,3.897999999999996,4.078000000000003]",5,9,Exited through black block,5,0,5,0,1,4699917848981776029,,SymbolicViewB,2020.1.3,Win32,88231830554388127,-6286056587498401426,60
6,"[""right"",""right"",""down"",""down"",""down""]","[0.6200000000000045,0.7819999999999965,1.019999999999996,1.531000000000006,3.132000000000005]",25,29,captured pig,6,0,6,0,1,4699917848981776029,,SymbolicViewB,2020.1.3,Win32,88231830554388127,-6286056587498401426,60
8,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""down"",""left"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left"",""left""]","[1.5570000000000022,1.703000000000003,1.9890000000000043,2.1470000000000056,2.3400000000000034,2.4990000000000094,2.734000000000009,4.0730000000000075,4.25,4.421999999999997,4.915999999999997,5.427999999999997,5.622,5.853999999999999,5.9410000000000025,6.106999999999999,6.295000000000002,6.472999999999999,6.621000000000009,6.8230000000000075,7.140000000000001]",25,9,captured pig,8,0,8,0,1,4699917848981776029,,SymbolicViewB,2020.1.3,Win32,88231830554388127,-6286056587498401426,60
9,"[""right"",""left"",""left"",""left"",""left"",""left"",""right"",""left"",""left"",""left"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""right"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""up"",""up"",""up"",""up""]","[0.6530000000000058,0.8889999999999958,1.0750000000000028,1.453000000000003,1.6099999999999994,2.4399999999999977,4.179000000000002,4.364000000000004,4.588999999999999,4.838999999999999,4.977999999999994,5.156000000000006,5.435000000000002,5.622,5.822000000000003,5.989000000000004,6.227999999999994,9.602000000000004,10.305999999999997,10.492000000000004,10.623000000000005,10.802000000000007,10.989000000000004,11.141999999999996,11.298000000000002,11.656000000000006,11.858000000000004,12.891999999999996,13.060000000000002,13.244,13.426000000000002]",0,-16,No points scored,9,0,9,0,1,4699917848981776029,,SymbolicViewB,2020.1.3,Win32,88231830554388127,-6286056587498401426,60
10,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up""]","[0.3170000000000073,0.5040000000000049,0.7600000000000051,1.2399999999999949,2.088000000000008,2.3370000000000033,2.504000000000005,2.710000000000008,2.9039999999999964,3.088000000000008,3.2720000000000056,3.561000000000007,3.7040000000000077,4.457000000000008,4.623000000000005,4.856999999999999,5.739999999999995,5.970999999999989,7.689000000000007,8.037999999999997,9.393000000000015,9.708999999999989,11.382999999999996,13.351000000000013,13.559999999999988,13.738000000000014,15.241,15.452999999999989]",25,-12,captured pig,10,0,10,0,1,4699917848981776029,,SymbolicViewB,2020.1.3,Win32,88231830554388127,-6286056587498401426,60
11,"[""left"",""left"",""down"",""down"",""down"",""down"",""right"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""right"",""up"",""up"",""up"",""right"",""right"",""left"",""right"",""right"",""right""]","[0.6029999999999802,0.9819999999999993,2.1389999999999816,2.2860000000000014,2.9499999999999886,3.430999999999983,3.830999999999989,4.356999999999999,4.521999999999991,4.774000000000001,4.989999999999981,5.322000000000003,5.4809999999999945,5.668999999999983,5.840000000000003,6.0120000000000005,6.252999999999986,6.524000000000001,6.709000000000003,6.870999999999981,7.055999999999983,7.256,7.73599999999999,7.8700000000000045,8.039999999999992,8.234999999999985]",5,-30,Exited through black block,11,0,11,0,1,4699917848981776029,,SymbolicViewB,2020.1.3,Win32,88231830554388127,-6286056587498401426,60
12,"[""right"",""right"",""down"",""down"",""left"",""left"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""up""]","[0.9879999999999995,1.1650000000000205,1.3410000000000082,1.5490000000000066,1.774000000000001,1.9860000000000184,2.3029999999999973,2.4710000000000036,2.6189999999999998,2.818000000000012,5.760000000000019,9.454000000000008,10.240000000000009,10.441000000000003,10.638000000000005,10.861999999999995,11.15700000000001,11.424000000000007,11.605999999999995,11.828000000000003,12.036000000000001,12.27200000000002,14.320000000000022,14.486999999999995,14.669000000000011,14.854000000000013,15.038000000000011,15.251000000000005]",0,-55,No points scored,12,0,12,0,1,4699917848981776029,,SymbolicViewB,2020.1.3,Win32,88231830554388127,-6286056587498401426,60
13,"[""right"",""right"",""down"",""down"",""down""]","[0.5480000000000018,0.7180000000000177,1.0339999999999918,1.2350000000000136,1.6690000000000111]",25,-35,captured pig,13,0,13,0,1,4699917848981776029,,SymbolicViewB,2020.1.3,Win32,88231830554388127,-6286056587498401426,60
