,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""right"",""right"",""down"",""down"",""down""]","[1.0720000000000027,1.5100000000000051,1.972999999999999,2.372,2.9140000000000015]",25,20,captured pig,3,0,3,0,1,2510985794939213559,,SymbolicViewB,2020.1.3,Win32,1966962703646994423,9038030751117522772,60
4,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""right"",""right"",""right"",""up"",""up"",""up"",""left"",""left"",""left""]","[1.0640000000000072,1.5559999999999974,2.1140000000000043,3.1260000000000048,3.3260000000000076,3.7819999999999965,6.885999999999996,7.244,7.727000000000004,8.670000000000002,9.442999999999998,10.710000000000008,11.082000000000008,11.543000000000006,11.876000000000005,12.225999999999999,12.695000000000007,13.284000000000006,13.578000000000003,13.917000000000002]",25,25,captured pig,4,0,4,0,1,2510985794939213559,,SymbolicViewB,2020.1.3,Win32,1966962703646994423,9038030751117522772,60
5,"[""right"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""left"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left""]","[1.0969999999999942,1.921999999999997,2.290999999999997,2.793999999999997,3.5400000000000063,3.9540000000000077,4.251999999999995,4.897000000000006,5.480000000000004,5.906000000000006,6.971000000000004,8.257999999999996,8.584999999999994,8.953000000000003,9.236000000000004,9.625,10.058999999999997,10.239999999999995,10.441000000000003]",25,32,captured pig,5,0,5,0,1,2510985794939213559,,SymbolicViewB,2020.1.3,Win32,1966962703646994423,9038030751117522772,60
6,"[""right"",""left"",""left"",""left"",""down"",""down"",""down""]","[0.8799999999999955,1.5379999999999967,1.933000000000007,2.385000000000005,2.760000000000005,3.1410000000000053,3.682000000000002]",25,50,captured pig,6,0,6,0,1,2510985794939213559,,SymbolicViewB,2020.1.3,Win32,1966962703646994423,9038030751117522772,60
8,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left""]","[1.1160000000000139,1.4610000000000127,2.0030000000000143,2.39700000000002,5.460000000000008,8.79600000000002,9.15900000000002,9.867000000000019,11.576999999999998,12.222000000000008,14.391999999999996,14.728000000000009,14.939999999999998,15.115000000000009,15.253000000000014,15.467000000000013,15.622000000000014,15.789000000000016,15.927999999999997]",25,63,captured pig,8,0,8,0,1,2510985794939213559,,SymbolicViewB,2020.1.3,Win32,1966962703646994423,9038030751117522772,60
9,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""right"",""left"",""left"",""left"",""right"",""left"",""left"",""up"",""up"",""up"",""left""]","[1.681999999999988,2.079999999999984,2.430000000000007,2.8569999999999993,3.2419999999999902,3.6219999999999857,5.641999999999996,7.288999999999987,8.180000000000007,8.397999999999996,8.764999999999986,10.144999999999982,10.732,10.95999999999998,11.431999999999988,11.682999999999993,12.049999999999983,13.442999999999984]",25,70,captured pig,9,0,9,0,1,2510985794939213559,,SymbolicViewB,2020.1.3,Win32,1966962703646994423,9038030751117522772,60
10,"[""left"",""left"",""down"",""down"",""down"",""down"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""up"",""left"",""left"",""right"",""right"",""down"",""right""]","[0.820999999999998,1.1559999999999775,1.5789999999999793,2.0139999999999816,3.9799999999999898,4.264999999999986,6.186999999999983,7.963999999999999,8.508999999999986,9.84299999999999,10.152999999999992,10.58499999999998,12.897999999999996,13.798000000000002,15.75,15.750999999999976,16.09299999999999,18.627999999999986,18.926999999999992,19.292,19.994,20.183999999999997,21.478999999999985,22.704999999999984,23.030999999999977,24.38499999999999,25.05499999999998,25.292,26.413999999999987]",0,45,No points scored,10,0,10,0,1,2510985794939213559,,SymbolicViewB,2020.1.3,Win32,1966962703646994423,9038030751117522772,60
11,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right""]","[0.7540000000000191,1.7300000000000182,2.0490000000000066,5.162000000000006,5.513000000000005,6.6580000000000155,7.350999999999999,7.664000000000016,8.043000000000006,9.266999999999996,9.485000000000014,9.707000000000022]",25,60,captured pig,11,0,11,0,1,2510985794939213559,,SymbolicViewB,2020.1.3,Win32,1966962703646994423,9038030751117522772,60
12,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left""]","[1.5130000000000052,2.0010000000000048,2.3670000000000186,3.2960000000000207,4.4220000000000255,4.785000000000025,5.004000000000019,8.017000000000024,8.493000000000023]",25,77,captured pig,12,0,12,0,1,2510985794939213559,,SymbolicViewB,2020.1.3,Win32,1966962703646994423,9038030751117522772,60
13,"[""left"",""left"",""down"",""down"",""up"",""down"",""down"",""up"",""up"",""down"",""down"",""down"",""down"",""down""]","[2.806999999999988,3.4899999999999807,3.978999999999985,4.449999999999989,6.8019999999999925,7.86699999999999,8.23999999999998,9.141999999999996,9.59299999999999,10.514999999999986,10.768999999999977,11.125,11.34899999999999,11.605999999999995]",25,89,captured pig,13,0,13,0,1,2510985794939213559,,SymbolicViewB,2020.1.3,Win32,1966962703646994423,9038030751117522772,60
