,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left""]","[1.1225850000046194,1.634810000192374,2.378969999961555,3.2909050001762807,4.086029999889433,4.738795000128448,5.3515650001354516,7.084919999819249,8.019704999867827,9.035699999891222,10.250589999835938,11.060060000047088,13.020399999804795,14.463355000130832,15.604555000085384]",25,11,captured pig,3,0,3,0,1,4186262105838028161,,SymbolicViewB,2020.1.3,Win32,-2056036128669299122,4275308832936790903,60
4,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""up"",""up"",""up"",""left""]","[0.8455449999310076,1.4472399996593595,2.179824999999255,3.1700800000689924,4.085609999950975,4.733659999910742,5.429659999907017,5.837404999881983,6.212049999739975,6.744984999764711,7.145439999643713,7.502014999743551]",25,24,captured pig,4,0,4,0,1,4186262105838028161,,SymbolicViewB,2020.1.3,Win32,-2056036128669299122,4275308832936790903,60
5,"[""left"",""left"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down""]","[0.6208199998363853,1.128020000178367,3.260584999807179,4.96059999987483,5.236419999971986,5.920365000143647,7.424424999859184,7.905009999871254,8.153005000203848,8.368354999925941,8.61665999982506,9.101445000153035,9.333984999917448,9.80110999988392]",25,36,captured pig,5,0,5,0,1,4186262105838028161,,SymbolicViewB,2020.1.3,Win32,-2056036128669299122,4275308832936790903,60
6,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""left"",""left"",""down"",""down"",""up"",""up"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""right"",""right""]","[1.459294999949634,2.3699900000356138,2.7251499998383224,3.634509999770671,3.9033099999651313,4.757924999576062,5.318699999712408,5.618959999643266,6.405894999857992,7.190219999756664,7.91010499978438,9.686214999761432,11.475244999863207,11.917314999736845,12.742749999742955,13.598989999853075,15.039284999947995,15.255104999989271,15.799509999807924,16.2162099997513,18.545444999821484,19.183704999741167,20.031874999869615,20.997854999732226,21.517039999831468]",0,11,No points scored,6,0,6,0,1,4186262105838028161,,SymbolicViewB,2020.1.3,Win32,-2056036128669299122,4275308832936790903,60
8,"[""left"",""right"",""right"",""left"",""left"",""right"",""right"",""right"",""left"",""down"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down""]","[1.453454999718815,2.9176749996840954,3.264479999896139,3.8857149998657405,4.989844999741763,6.254230000078678,6.862274999730289,7.253784999717027,11.938395000062883,13.86144999973476,15.043409999925643,15.335329999681562,15.583300000056624,16.031369999982417,16.415430000051856,16.631469999905676,16.8935899999924,17.0954849999398,17.45993999997154,17.511510000098497]",25,15,captured pig,8,0,8,0,1,4186262105838028161,,SymbolicViewB,2020.1.3,Win32,-2056036128669299122,4275308832936790903,60
9,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left""]","[1.4060500003397465,3.445910000242293,4.205425000283867,5.29967000009492,6.558325000107288,6.974515000358224,7.718415000010282,8.149970000144094,8.56855500023812,9.006169999949634,9.958280000369996,10.2324250000529,10.465139999985695,10.71034500002861,11.431520000100136,12.216295000165701,12.48160000005737,13.04924500035122,13.433720000088215,13.697285000234842,14.683385000098497,15.287435000296682,15.766805000137538,16.191529999952763,16.415084999985993,16.65555000025779,17.039630000013858,19.384260000195354]",0,-10,No points scored,9,0,9,0,1,4186262105838028161,,SymbolicViewB,2020.1.3,Win32,-2056036128669299122,4275308832936790903,60
10,"[""left"",""left"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""right"",""right"",""right"",""up""]","[0.951450000051409,1.5750600001774728,2.4877100000157952,3.7195749999955297,7.254414999857545,7.514365000184625,8.000459999777377,8.398535000160336,8.608159999828786,8.872630000114441,9.224115000106394,9.504604999907315,9.730655000079423,9.936195000074804,10.664479999803007,11.240935000125319,11.763524999842048,13.347529999911785,15.03330500004813,16.513305000029504,18.502109999768436,19.04265999980271,19.921819999814034,21.730070000048727,22.609805000014603,22.850285000167787,23.4183999998495]",0,-35,No points scored,10,0,10,0,1,4186262105838028161,,SymbolicViewB,2020.1.3,Win32,-2056036128669299122,4275308832936790903,60
11,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""up"",""up"",""down"",""down"",""down"",""right"",""right"",""left"",""left"",""left"",""right"",""right"",""right"",""left"",""left"",""left"",""down""]","[1.4843049999326468,2.050590000115335,2.702589999884367,3.1350150001235306,4.38315000012517,4.7336400002241135,4.98348500020802,6.549825000111014,7.198894999921322,8.216855000238866,9.398615000303835,9.816060000099242,10.33149000024423,10.648890000302345,11.215850000269711,12.014574999921024,13.480125000234693,13.997214999981225,14.580719999969006,14.847895000129938,15.313670000061393,17.096340000163764,17.5967149999924,18.162479999940842,18.463090000208467]",0,-60,No points scored,11,0,11,0,1,4186262105838028161,,SymbolicViewB,2020.1.3,Win32,-2056036128669299122,4275308832936790903,60
12,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""down""]","[2.199945000000298,2.783830000087619,3.2166900001466274,3.5168400001712143,3.7169500002637506,3.9005550001747906,5.816615000367165,7.565320000052452,8.065115000121295,8.315085000358522,8.866350000258535]",25,-44,captured pig,12,0,12,0,1,4186262105838028161,,SymbolicViewB,2020.1.3,Win32,-2056036128669299122,4275308832936790903,60
13,"[""left"",""left"",""right"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""right""]","[0.9158350001089275,1.4352000001817942,2.082535000052303,2.6820900002494454,3.522435000166297,3.8967000003904104,4.964055000338703,5.546710000373423,5.864415000192821,6.303720000199974,6.510685000102967,6.699130000080913]",25,-30,captured pig,13,0,13,0,1,4186262105838028161,,SymbolicViewB,2020.1.3,Win32,-2056036128669299122,4275308832936790903,60
