,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""right"",""right""]","[0.9949999999999974,1.2520000000000024,1.4609999999999985,1.6839999999999975,1.9339999999999975,2.1709999999999994,2.6899999999999977,3.061,4.667999999999999,5.043999999999997,5.348999999999997,5.5859999999999985,5.795000000000002,6.628999999999998,6.7819999999999965,7.052999999999997,7.915999999999997,8.371000000000002,8.691000000000003,8.939999999999998,9.237000000000002,9.466999999999999,9.884,10.195,10.387,10.622999999999998,10.850999999999999,11.116,11.372999999999998,11.637,11.875,12.082999999999998,12.589999999999996,13.139000000000003,13.347999999999999]",0,-25,No points scored,3,0,3,0,1,-5332922219226337835,,SymbolicViewB,2020.1.3,Win32,-721236200798949933,3525659919221930042,60
4,"[""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""up"",""up"",""right"",""right"",""right""]","[0.911999999999999,1.2589999999999932,1.4969999999999999,1.6969999999999956,1.904999999999994,2.2279999999999944,2.4169999999999945,2.6429999999999936,2.969999999999999,3.2169999999999987,3.5089999999999932,3.6979999999999933,3.8739999999999952]",5,-31,Exited through black block,4,0,4,0,1,-5332922219226337835,,SymbolicViewB,2020.1.3,Win32,-721236200798949933,3525659919221930042,60
5,"[""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""down"",""down"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down""]","[0.9259999999999948,1.2639999999999958,1.8889999999999958,2.2419999999999973,2.5049999999999955,3.3499999999999943,3.7659999999999982,3.965999999999994,4.181999999999995,4.925999999999995,5.128999999999998,5.759999999999998,6.052999999999997,6.302999999999997,6.719999999999999,7.116999999999997,7.325999999999993,7.526999999999994,7.991,8.413999999999994,8.896999999999998,9.092999999999996,9.501999999999995,9.703999999999994,9.892999999999994,10.101999999999997,10.309999999999995,10.495999999999995,10.663999999999994,10.845999999999997,12.040999999999997,12.286000000000001,12.48599999999999,12.694999999999993]",25,-29,captured pig,5,0,5,0,1,-5332922219226337835,,SymbolicViewB,2020.1.3,Win32,-721236200798949933,3525659919221930042,60
6,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down""]","[0.703000000000003,0.9339999999999975,1.269999999999996,1.4620000000000033,1.6290000000000049,1.8089999999999975,1.9980000000000047,2.2210000000000036]",25,-11,captured pig,6,0,6,0,1,-5332922219226337835,,SymbolicViewB,2020.1.3,Win32,-721236200798949933,3525659919221930042,60
8,"[""right"",""right"",""down"",""down"",""down""]","[2.242999999999995,2.4279999999999973,2.6099999999999994,2.8529999999999944,3.083999999999989]",25,29,captured pig,8,0,8,0,1,-5332922219226337835,,SymbolicViewB,2020.1.3,Win32,-721236200798949933,3525659919221930042,60
9,"[""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right""]","[1.2150000000000034,1.5570000000000022,1.7989999999999924,1.9809999999999945,2.1569999999999965,2.3569999999999993,3.551000000000002,3.7180000000000035,3.884999999999991,4.030999999999992]",5,25,Exited through black block,9,0,9,0,1,-5332922219226337835,,SymbolicViewB,2020.1.3,Win32,-721236200798949933,3525659919221930042,60
10,"[""left"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""right"",""right""]","[1.0570000000000022,1.2439999999999998,1.4170000000000016,1.7609999999999957,2.0999999999999943,2.379000000000005,2.561000000000007,2.7279999999999944,2.936000000000007,3.1850000000000023,3.4509999999999934,3.825000000000003,4.0120000000000005,4.179000000000002,4.352999999999994,4.569000000000003,5.040999999999997,5.25,5.5930000000000035,5.786000000000001,6.009,6.314000000000007,6.522999999999996,6.9410000000000025,7.225999999999999,7.600999999999999]",5,5,Exited through black block,10,0,10,0,1,-5332922219226337835,,SymbolicViewB,2020.1.3,Win32,-721236200798949933,3525659919221930042,60
11,"[""left"",""down"",""down"",""left"",""left"",""down"",""down"",""down"",""down""]","[1.2120000000000033,1.3940000000000055,1.5940000000000083,1.8030000000000115,2.034000000000006,2.3130000000000024,2.4849999999999994,2.618000000000009,2.7630000000000052]",25,23,captured pig,11,0,11,0,1,-5332922219226337835,,SymbolicViewB,2020.1.3,Win32,-721236200798949933,3525659919221930042,60
12,"[""left"",""left"",""down"",""down"",""down"",""left""]","[0.9650000000000034,1.5559999999999974,1.953000000000003,2.1400000000000006,2.3299999999999983,2.338000000000008]",25,42,captured pig,12,0,12,0,1,-5332922219226337835,,SymbolicViewB,2020.1.3,Win32,-721236200798949933,3525659919221930042,60
13,"[""right"",""right"",""down"",""down"",""down"",""down""]","[1.0379999999999967,1.1910000000000025,1.316999999999993,1.4849999999999994,1.637999999999991,1.7830000000000013]",25,61,captured pig,13,0,13,0,1,-5332922219226337835,,SymbolicViewB,2020.1.3,Win32,-721236200798949933,3525659919221930042,60
