,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""right"",""down"",""down"",""down"",""left"",""left""]","[0.8589950000023236,1.046954999997979,1.4958600000099977,1.8745950000011362,2.1624850000080187,6.228820000003907,6.753710000004503,6.931240000005346,7.090040000010049,7.643129999996745,8.17435500001011]",25,14,captured pig,3,0,3,0,1,-6544805845075217378,,SymbolicViewB,2020.1.3,Win32,-664062153768742038,562316881503197571,60
4,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right""]","[0.6226200000091922,0.8292300000030082,1.1907550000032643,1.5062250000046333,4.332580000002054,10.161925000007614,10.391015000001062,10.54495000001043,11.966070000009495,12.15346000000136,13.75656500000332,14.185675000000629,14.325005000006058,14.526765000002342,16.307660000005853,16.56077500000538,17.02524000000267,17.38345500000287,21.193115000001853,21.815375000005588,22.448830000008456]",25,19,captured pig,4,0,4,0,1,-6544805845075217378,,SymbolicViewB,2020.1.3,Win32,-664062153768742038,562316881503197571,60
5,"[""left"",""left"",""down"",""down"",""down"",""down""]","[0.5983049999922514,0.7607849999913014,1.0637649999989662,1.2536499999987427,1.6352550000010524,1.8075249999965308]",25,39,captured pig,5,0,5,0,1,-6544805845075217378,,SymbolicViewB,2020.1.3,Win32,-664062153768742038,562316881503197571,60
6,"[""left"",""left"",""down"",""down"",""down""]","[0.5017399999924237,0.6947499999951106,1.048079999993206,1.1488699999899836,1.3200899999937974]",25,59,captured pig,6,0,6,0,1,-6544805845075217378,,SymbolicViewB,2020.1.3,Win32,-664062153768742038,562316881503197571,60
8,"[""left"",""left"",""down"",""down"",""down"",""down""]","[1.2512949999945704,1.444535000002361,1.9484599999996135,2.1159349999943515,2.2632049999956507,2.82785000000149]",25,77,captured pig,8,0,8,0,1,-6544805845075217378,,SymbolicViewB,2020.1.3,Win32,-664062153768742038,562316881503197571,60
9,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left""]","[0.9469700000045123,1.1111200000013923,1.3210700000054203,1.780044999992242,2.2842450000025565,2.5097899999964284,3.4722599999950035,3.745005000004312,6.2792999999946915,6.450070000006235,7.551064999992377,7.870314999992843,8.296619999993709,8.901144999996177,10.908595000000787,11.657200000001467,12.144650000002002,12.31678500000271,12.997730000002775,17.99058499999228,18.178364999999758,19.09170499999891,19.260915000006207,19.950394999992568,20.120060000001104,20.311130000001867,20.481834999998682,20.74253000000317,22.101284999997006,22.36110500000359,22.530889999994542,22.760974999997416,22.981849999996484,23.646779999995488,24.243499999996857,25.11717499999213]",25,84,captured pig,9,0,9,0,1,-6544805845075217378,,SymbolicViewB,2020.1.3,Win32,-664062153768742038,562316881503197571,60
10,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down""]","[0.4238049999985378,0.7893250000051921,1.0563050000055227,1.2899100000067847,1.5053449999977602,4.553750000006403,4.750935000003665,6.153225000001839,7.222905000002356,7.373374999995576,8.93323500000406,9.125205000003916,12.557904999994207,12.721139999994193,15.926600000006147,16.135785000005853,17.829450000004726,18.03516500000842,19.164904999997816,20.427250000007916,21.702369999999064,22.94597000000067,24.401955000008456,25.21069500000158,26.89268499999889,28.22591999999713,28.56596000000718,29.551579999999376,30.572245000003022,32.42863500000385,32.85181500000181,33.37595000000147,34.320330000002286]",0,59,No points scored,10,0,10,0,1,-6544805845075217378,,SymbolicViewB,2020.1.3,Win32,-664062153768742038,562316881503197571,60
11,"[""left"",""left"",""down"",""down"",""down""]","[0.9399900000134949,1.159815000006347,1.4653200000029756,1.7589150000130758,1.9053850000054808]",25,79,captured pig,11,0,11,0,1,-6544805845075217378,,SymbolicViewB,2020.1.3,Win32,-664062153768742038,562316881503197571,60
12,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left""]","[0.44663999999465887,0.63061999999627,0.976859999995213,1.1695449999970151,2.3949099999881582,2.5260249999992084,3.340889999992214,3.6743699999933597,4.212885000000824,4.448939999987488,4.659969999993336,8.763164999996661,9.116779999996652,12.346384999997099,12.54050499999721,13.188289999990957,14.3088049999933,15.91868999999133,17.29154999999446,17.672159999987343,18.24226999998791,19.0747449999908,19.693279999992228,20.06188999999722]",25,86,captured pig,12,0,12,0,1,-6544805845075217378,,SymbolicViewB,2020.1.3,Win32,-664062153768742038,562316881503197571,60
13,"[""left"",""left"",""down"",""down"",""down"",""down"",""up"",""up"",""down"",""down"",""down""]","[0.46000500000081956,0.6644450000021607,0.9790849999990314,1.3712999999988824,1.592029999999795,2.01535000000149,3.043869999994058,3.265769999998156,4.149554999996326,4.48716499999864,5.074580000000424]",25,100,captured pig,13,0,13,0,1,-6544805845075217378,,SymbolicViewB,2020.1.3,Win32,-664062153768742038,562316881503197571,60
