,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""down"",""down"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right""]","[1.162904999917373,1.9298100001178682,2.248579999897629,2.5953250001184642,2.912650000071153,3.6694750001188368,4.344904999947175,4.995339999906719,5.602710000006482,6.379419999895617,7.145105000119656,8.346200000029057,8.720875000115484,8.945435000117868,9.211919999914244,9.596094999928027,10.047125000040978,10.23367500002496,10.394090000074357,10.597190000116825]",5,-12,Exited through black block,3,0,3,0,1,-1410087618911314860,,SymbolicViewB,2020.1.3,Win32,2279007105974026897,-3615427968311973327,60
4,"[""left"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""left"",""right"",""up"",""right"",""up"",""up"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""left"",""down"",""down""]","[2.6284949998371303,3.077474999940023,3.845344999805093,4.147024999838322,4.796764999860898,5.160874999826774,5.445644999854267,5.847764999838546,6.2772750000003725,6.861134999897331,7.252124999882653,7.653609999921173,8.120144999818876,8.348404999822378,8.77644499996677,9.043219999875873,9.31800500000827,9.560479999985546,9.742129999911413,10.065139999845996,10.277069999836385,10.463504999876022,10.68252499983646,10.934089999878779,11.217865000013262,11.859419999876991,12.127554999897256,12.46502499980852,12.811029999982566,13.193159999791533]",0,-37,No points scored,4,0,4,0,1,-1410087618911314860,,SymbolicViewB,2020.1.3,Win32,2279007105974026897,-3615427968311973327,60
5,"[""left"",""left"",""down"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up""]","[0.867494999896735,1.318995000096038,1.8838450000621378,2.38312999997288,2.58407499990426,2.7996399998664856,3.102509999880567,3.4249849999323487,4.383239999879152,4.902405000058934,5.215989999938756,6.43504499993287,6.695319999940693,11.308854999952018,11.600749999983236,11.883819999871776,12.350480000022799,12.858899999875575,13.149890000000596,13.529129999922588,13.79219499998726,14.103674999903888,14.867765000090003]",25,-31,captured pig,5,0,5,0,1,-1410087618911314860,,SymbolicViewB,2020.1.3,Win32,2279007105974026897,-3615427968311973327,60
6,"[""right"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""up"",""up"",""right"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left""]","[0.7044450000394136,1.272154999896884,1.6668300000019372,2.085664999904111,2.3336899999994785,2.4980450000148267,2.651734999846667,2.8198899999260902,3.047499999869615,4.2195449999999255,4.497694999910891,4.720899999840185,5.039794999873266,5.26445999997668,5.589064999949187,5.800520000047982,5.981464999960735,6.171899999957532,6.588255000067875,6.960410000057891,7.263490000041202,7.6131700000260025,8.04814499989152,8.622964999871328,10.061244999989867,10.677644999930635]",0,-56,No points scored,6,0,6,0,1,-1410087618911314860,,SymbolicViewB,2020.1.3,Win32,2279007105974026897,-3615427968311973327,60
8,"[""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right""]","[1.4119800000917166,1.7866200001444668,2.234489999944344,2.578525000018999,3.980510000139475,7.148700000019744,7.352459999965504,7.510209999978542,8.411085000028834,8.855020000133663,9.543315000133589]",25,-45,captured pig,8,0,8,0,1,-1410087618911314860,,SymbolicViewB,2020.1.3,Win32,2279007105974026897,-3615427968311973327,60
9,"[""left"",""left"",""down"",""down"",""down"",""down"",""down""]","[8.33379999990575,8.634099999908358,8.982649999903515,9.267579999985173,9.43324499996379,9.565895000007004,9.83828999986872]",25,-27,captured pig,9,0,9,0,1,-1410087618911314860,,SymbolicViewB,2020.1.3,Win32,2279007105974026897,-3615427968311973327,60
10,"[""left"",""left"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""left"",""right"",""left""]","[2.305330000119284,2.6722800000570714,2.852390000130981,3.0067400000989437,3.1339350000489503,3.261170000070706,3.391285000136122,3.901079999981448,4.221415000036359,4.551145000150427,5.936639999970794,6.717115000123158,7.100805000169203,7.550745000131428]",25,-15,captured pig,10,0,10,0,1,-1410087618911314860,,SymbolicViewB,2020.1.3,Win32,2279007105974026897,-3615427968311973327,60
11,"[""right"",""right"",""left"",""left"",""left"",""left"",""right"",""right"",""left""]","[2.1012949999421835,2.551414999878034,2.9429800000507385,3.236164999892935,4.071289999876171,4.932945000007749,6.683449999894947,7.066124999895692,7.454665000084788]",25,1,captured pig,11,0,11,0,1,-1410087618911314860,,SymbolicViewB,2020.1.3,Win32,2279007105974026897,-3615427968311973327,60
12,"[""left"",""left"",""down"",""down"",""down"",""right"",""right"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""left"",""up"",""up"",""up"",""right"",""up"",""left""]","[1.4867499999236315,1.9663149998523295,2.7933749998919666,3.4910049999598414,4.803949999855831,5.174439999973401,5.500694999936968,6.922389999963343,8.87360499985516,9.269954999908805,9.890219999942929,10.097695000004023,10.583240000065416,10.939899999881163,11.414454999845475,11.907894999952987,12.530894999857992,12.817969999974594,13.451704999897629,13.948459999868646,14.452485000016168]",25,6,captured pig,12,0,12,0,1,-1410087618911314860,,SymbolicViewB,2020.1.3,Win32,2279007105974026897,-3615427968311973327,60
13,"[""left"",""left"",""down"",""right"",""down"",""down"",""down""]","[1.2677599999587983,1.6528249999973923,1.9184650001116097,2.533225000137463,3.0169250001199543,3.2506150000263005,3.4672199999913573]",25,24,captured pig,13,0,13,0,1,-1410087618911314860,,SymbolicViewB,2020.1.3,Win32,2279007105974026897,-3615427968311973327,60
