,Controls.keys,Controls.rt,Points scored this round,Score,Method of Scoring,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,date,expName,psychopyVersion,OS,PROLIFIC_PID,UUID,frameRate
3,"[""left"",""left"",""left"",""left""]","[5.377039999701083,6.341054999735206,6.600899999961257,6.797629999928176]",25,22,captured pig,3,0,3,0,1,-2340391353378729923,,SymbolicViewB,2020.1.3,Win32,354229121575851224,-6017484731533910413,60
4,"[""left"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""down"",""up"",""up"",""right"",""right"",""right"",""right""]","[2.8748750002123415,4.606864999979734,5.890610000118613,6.650390000082552,7.841735000256449,8.664894999936223,10.032995000015944,10.511239999905229,13.129815000109375,13.486504999920726,13.762965000234544,15.013079999946058,16.833169999998063,17.84832500014454,18.139274999964982,18.85329500027001,19.801055000163615,20.59885000018403,21.50203499989584,22.14992000022903,25.41867500031367,26.66852999990806,27.59157000016421,28.872745000291616,30.709234999958426,31.404690000228584,32.495205000042915,35.674020000267774,36.30970000009984,37.64232000010088,41.200740000233054,43.01141500007361,43.712009999901056,45.35361499991268,45.586310000158846,45.8129300000146,46.022094999905676]",0,-3,No points scored,4,0,4,0,1,-2340391353378729923,,SymbolicViewB,2020.1.3,Win32,354229121575851224,-6017484731533910413,60
5,"[""left"",""left"",""down"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down""]","[3.687574999872595,6.310194999910891,6.95382499974221,8.1472749998793,8.972749999724329,9.24316000007093,15.64566499972716,16.425779999699444,16.65798999974504,16.86259499983862,17.09819500008598,17.277089999988675,17.63336499966681,17.842040000017732,18.048649999778718,18.250779999885708,18.51107000000775,19.278959999792278,19.46161999972537,19.644450000021607,19.8112699999474,19.995244999881834,20.18411500006914]",25,6,captured pig,5,0,5,0,1,-2340391353378729923,,SymbolicViewB,2020.1.3,Win32,354229121575851224,-6017484731533910413,60
6,"[""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""down"",""down"",""left"",""left""]","[3.268285000231117,3.54264000011608,3.7737450003623962,7.82689500041306,9.104200000409037,9.304175000172108,9.52523500006646,11.076275000348687,12.32192000001669,12.886235000099987,14.139400000218302,14.355825000442564,14.507315000053495,14.664540000259876,14.874900000169873,15.7909450000152,16.008820000104606,16.19437500042841,16.376530000008643,16.592720000073314,16.77877000020817,18.424950000364333,19.693950000219047,20.380180000327528,20.627945000305772,21.810375000350177,22.8540350003168,23.061210000421852,23.248130000196397,23.42892500013113,23.64462500018999,24.682239999994636,27.506885000038892,31.318480000365525,32.75023500015959,33.00015500001609,33.190665000118315,33.4179800003767,33.66951999999583,33.8676300002262,35.604895000346005,36.78405000036582,37.27581000002101,37.44942500023171,37.6168300001882,37.7907300000079,37.974580000154674,38.15550500014797,39.32545000035316,48.37804000033066,49.98501000041142,50.15964000020176]",0,-19,No points scored,6,0,6,0,1,-2340391353378729923,,SymbolicViewB,2020.1.3,Win32,354229121575851224,-6017484731533910413,60
8,"[""right"",""right"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right""]","[4.900129999965429,5.661680000368506,6.605510000139475,6.815214999951422,6.968605000060052,8.099115000106394,8.834035000298172,9.016285000368953,9.200750000309199,11.426030000206083,11.593404999934137,11.926175000146031,12.171270000282675]",5,-27,Exited through black block,8,0,8,0,1,-2340391353378729923,,SymbolicViewB,2020.1.3,Win32,354229121575851224,-6017484731533910413,60
9,"[""down"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left""]","[0.940484999679029,2.7190449996851385,2.9763849996961653,7.088909999933094,7.298504999838769,7.456834999844432,7.607539999764413,7.774184999987483,7.928809999953955,8.690004999749362,9.08068999974057]",25,-11,captured pig,9,0,9,0,1,-2340391353378729923,,SymbolicViewB,2020.1.3,Win32,354229121575851224,-6017484731533910413,60
10,"[""left"",""left"",""left"",""left"",""left"",""left""]","[7.239545000251383,7.503605000209063,10.42320500034839,10.611479999963194,10.761345000006258,12.722820000257343]",25,11,captured pig,10,0,10,0,1,-2340391353378729923,,SymbolicViewB,2020.1.3,Win32,354229121575851224,-6017484731533910413,60
11,"[""left"",""left"",""left"",""left""]","[7.305445000063628,11.461150000337511,12.320590000133961,13.80784000037238]",25,33,captured pig,11,0,11,0,1,-2340391353378729923,,SymbolicViewB,2020.1.3,Win32,354229121575851224,-6017484731533910413,60
12,"[""down"",""left"",""left"",""down"",""down"",""down"",""right"",""right"",""right"",""right""]","[6.786129999905825,8.833664999809116,9.303665000014007,10.228265000041574,10.881174999754876,11.16228500008583,12.047454999759793,12.613479999825358,14.920919999945909,16.62476499984041]",25,50,captured pig,12,0,12,0,1,-2340391353378729923,,SymbolicViewB,2020.1.3,Win32,354229121575851224,-6017484731533910413,60
13,"[""left"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""up"",""down"",""up"",""down"",""right"",""down"",""down"",""down"",""up"",""up"",""right"",""right"",""right"",""up"",""left"",""left"",""up""]","[4.519240000285208,4.724040000233799,4.940660000313073,6.109174999874085,7.050755000207573,7.538769999984652,9.443394999951124,10.217625000048429,10.45996499992907,10.49267499987036,10.677235000301152,10.69355500023812,12.319165000226349,13.378099999856204,14.317569999955595,14.720945000182837,15.046585000120103,15.051370000001043,17.28684000018984,17.777455000206828,18.094099999871105,22.30820500012487,29.754585000220686,31.96091500017792,32.17641000030562,37.2840800001286]",0,25,No points scored,13,0,13,0,1,-2340391353378729923,,SymbolicViewB,2020.1.3,Win32,354229121575851224,-6017484731533910413,60
14,"[""left"",""left"",""left"",""left"",""left""]","[4.26998500013724,4.500245000235736,4.6830500001087785,4.854770000092685,9.489105000160635]",25,47,captured pig,14,0,14,0,1,-2340391353378729923,,SymbolicViewB,2020.1.3,Win32,354229121575851224,-6017484731533910413,60
